id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic	is_single_gene_operon	operon_size	tu_id	other_genes_in_operon
EG10547	lrp	"[""lrp"", ""rblA"", ""oppI"", ""mbf"", ""lstR"", ""alsB"", ""ihb"", ""livR"", ""lrs"", ""lss"", ""b0889"", ""ECK0880""]"	932595.0	933089.0	+	"[""EG10547_RNA""]"	False	True	1.0	TU00181[c]	
EG10549	lysA	"[""lysA"", ""b2838"", ""ECK2836""]"	2977637.0	2978899.0	-	"[""EG10549_RNA""]"	False	True	1.0	TU00185[c]	
EG10550	lysC	"[""lysC"", ""apk"", ""b4024"", ""ECK4016""]"	4231884.0	4233233.0	-	"[""EG10550_RNA""]"	False	True	1.0	TU0-6552[c]	
EG10551	lysR	"[""lysR"", ""b2839"", ""ECK2837""]"	2979021.0	2979956.0	+	"[""EG10551_RNA""]"	False	True	1.0	TU00186[c]	
EG10553	lysU	"[""lysU"", ""b4129"", ""ECK4123""]"	4353200.0	4354717.0	-	"[""EG10553_RNA""]"	False	True	1.0	TU00221[c]	
EG10554	malE	"[""malE"", ""b4034"", ""ECK4026""]"	4245229.0	4246419.0	-	"[""EG10554_RNA""]"	False	True	1.0	EG10554_RNA[c]	
EG10555	malF	"[""malF"", ""b4033"", ""ECK4025""]"	4243531.0	4245075.0	-	"[""EG10555_RNA""]"	False	True	1.0	EG10555_RNA[c]	
EG10556	malG	"[""malG"", ""b4032"", ""ECK4024""]"	4242626.0	4243516.0	-	"[""EG10556_RNA""]"	False	True	1.0	EG10556_RNA[c]	
EG10557	malI	"[""malI"", ""b1620"", ""ECK1615""]"	1698152.0	1699180.0	-	"[""EG10557_RNA""]"	False	True	1.0	TU00187[c]	
EG10562	malT	"[""malT"", ""malA"", ""b3418"", ""ECK3405""]"	3553085.0	3555790.0	+	"[""EG10562_RNA""]"	False	True	1.0	TU00091[c]	
EG10564	malY	"[""malY"", ""b1622"", ""ECK1617""]"	1700957.0	1702129.0	+	"[""EG10564_RNA""]"	False	True	1.0	TU0-44194[c]	
EG10565	malZ	"[""malZ"", ""b0403"", ""ECK0397""]"	422518.0	424332.0	+	"[""EG10565_RNA""]"	False	True	1.0	TU0-5402[c]	
EG10573	mcrA	"[""mcrA"", ""rglA"", ""b1159"", ""ECK1145""]"	1210346.0	1211179.0	+	"[""EG10573_RNA""]"	False	True	1.0	TU0-13154[c]	
EG10576	mdh	"[""mdh"", ""b3236"", ""ECK3225""]"	3383330.0	3384268.0	-	"[""EG10576_RNA""]"	False	True	1.0	TU0-14745[c]	
EG10581	metA	"[""metA"", ""b4013"", ""ECK4005""]"	4214280.0	4215209.0	+	"[""EG10581_RNA""]"	False	True	1.0	TU0-5061[c]	
EG10583	metC	"[""metC"", ""b3008"", ""ECK3000""]"	3152236.0	3153423.0	+	"[""EG10583_RNA""]"	False	True	1.0	TU00191[c]	
EG10585	metF	"[""metF"", ""b3941"", ""ECK3933""]"	4132616.0	4133506.0	+	"[""EG10585_RNA""]"	False	True	1.0	TU00218[c]	
EG10586	metG	"[""metG"", ""b2114"", ""ECK2107""]"	2194300.0	2196333.0	+	"[""EG10586_RNA""]"	False	True	1.0	TU0-13519[c]	
EG10588	metJ	"[""metJ"", ""b3938"", ""ECK3930""]"	4128078.0	4128395.0	-	"[""EG10588_RNA""]"	False	True	1.0	TU0-2706[c]	
EG10589	metK	"[""metK"", ""metX"", ""b2942"", ""ECK2937""]"	3086706.0	3087860.0	+	"[""EG10589_RNA""]"	False	True	1.0	TU0-1783[c]	
EG10591	metR	"[""metR"", ""b3828"", ""ECK3822""]"	4011863.0	4012816.0	-	"[""EG10591_RNA""]"	False	True	1.0	TU0-8223[c]	
EG10599	groL	"[""groL"", ""groEL"", ""mopA"", ""b4143"", ""ECK4137""]"	4371025.0	4372671.0	+	"[""EG10599_RNA""]"	False	True	1.0	TU0-14672[c]	
EG10601	motA	"[""motA"", ""flaJ"", ""b1890"", ""ECK1891""]"	1976252.0	1977139.0	-	"[""EG10601_RNA""]"	False	True	1.0	EG10601_RNA[c]	
EG10602	motB	"[""motB"", ""flaJ"", ""b1889"", ""ECK1890""]"	1975329.0	1976255.0	-	"[""EG10602_RNA""]"	False	True	1.0	EG10602_RNA[c]	
EG10605	mrcB	"[""mrcB"", ""pbpF"", ""ponB"", ""b0149"", ""ECK0148""]"	164730.0	167264.0	+	"[""EG10605_RNA""]"	False	True	1.0	TU0-12820[c]	
EG10611	mrp	"[""mrp"", ""b2113"", ""ECK2106""]"	2193059.0	2194168.0	-	"[""EG10611_RNA""]"	False	True	1.0	TU0-13518[c]	
EG10612	mrr	"[""mrr"", ""b4351"", ""ECK4341""]"	4586949.0	4587863.0	+	"[""EG10612_RNA""]"	False	True	1.0	TU0-8821[c]	
EG10619	murC	"[""murC"", ""b0091"", ""ECK0092""]"	100765.0	102240.0	+	"[""EG10619_RNA""]"	False	True	1.0	EG10619_RNA[c]	
EG10624	mutH	"[""mutH"", ""mutR"", ""prv"", ""b2831"", ""ECK2827""]"	2969662.0	2970351.0	+	"[""EG10624_RNA""]"	False	True	1.0	TU0-13747[c]	
EG10625	mutS	"[""mutS"", ""ant"", ""plm"", ""fdv"", ""b2733"", ""ECK2728""]"	2857093.0	2859654.0	+	"[""EG10625_RNA""]"	False	True	1.0	TU723[c]	
EG10629	emrE	"[""emrE"", ""eb"", ""mvrC"", ""b0543"", ""ECK0534""]"	568315.0	568647.0	+	"[""EG10629_RNA""]"	False	True	1.0	TU0-14417[c]	
EG10632	nagA	"[""nagA"", ""b0677"", ""ECK0665""]"	701603.0	702751.0	-	"[""EG10632_RNA""]"	False	True	1.0	TU0-7805[c]	
EG10635	nagE	"[""nagE"", ""pstN"", ""ptsN"", ""b0679"", ""ECK0667""]"	703944.0	705890.0	+	"[""EG10635_RNA""]"	False	True	1.0	TU0-4421[c]	
EG10636	nagC	"[""nagC"", ""nagR"", ""b0676"", ""ECK0664""]"	700374.0	701594.0	-	"[""EG10636_RNA""]"	False	True	1.0	TU0-14463[c]	
EG10650	ndk	"[""ndk"", ""b2518"", ""ECK2514""]"	2644433.0	2644864.0	-	"[""EG10650_RNA""]"	False	True	1.0	TU0-13651[c]	
EG10656	sfsB	"[""sfsB"", ""nlp"", ""sfs7"", ""b3188"", ""ECK3177""]"	3334909.0	3335187.0	+	"[""EG10656_RNA""]"	False	True	1.0	TU0-13886[c]	
EG10657	nlpA	"[""nlpA"", ""b3661"", ""ECK3651""]"	3839175.0	3839993.0	-	"[""EG10657_RNA""]"	False	True	1.0	TU0-8817[c]	
EG10658	bamC	"[""bamC"", ""dapX"", ""nlpB"", ""b2477"", ""ECK2473""]"	2597831.0	2598865.0	-	"[""EG10658_RNA""]"	False	True	1.0	TU0-4161[c]	
EG10663	nadE	"[""nadE"", ""efg"", ""ntrL"", ""b1740"", ""ECK1738""]"	1822458.0	1823285.0	+	"[""EG10663_RNA""]"	False	True	1.0	TU0-13386[c]	
EG10669	ompA	"[""ompA"", ""con"", ""tolG"", ""tut"", ""b0957"", ""ECK0948""]"	1019013.0	1020053.0	-	"[""EG10669_RNA""]"	False	True	1.0	TU0-4742[c]	
EG10670	ompC	"[""ompC"", ""meoA"", ""par"", ""b2215"", ""ECK2207""]"	2311646.0	2312749.0	-	"[""EG10670_RNA""]"	False	True	1.0	TU00049[c]	
EG10671	ompF	"[""ompF"", ""nfxB"", ""tolF"", ""cmlB"", ""cry"", ""b0929"", ""ECK0920""]"	985894.0	986982.0	-	"[""EG10671_RNA""]"	False	True	1.0	TU0-45229[c]	
EG10674	oppA	"[""oppA"", ""b1243"", ""ECK1237""]"	1301182.0	1302813.0	+	"[""EG10674_RNA""]"	False	True	1.0	TU0-198697[c]	
EG10679	osmB	"[""osmB"", ""b1283"", ""ECK1278""]"	1343110.0	1343328.0	-	"[""EG10679_RNA""]"	False	True	1.0	TU0-45230[c]	
EG10680	osmC	"[""osmC"", ""b1482"", ""ECK1476""]"	1556625.0	1557056.0	+	"[""EG10680_RNA""]"	False	True	1.0	TU0-1761[c]	
EG10681	oxyR	"[""oxyR"", ""momR"", ""mor"", ""b3961"", ""ECK3953""]"	4158490.0	4159407.0	+	"[""EG10681_RNA""]"	False	True	1.0	TU0-45266[c]	
EG10682	pabA	"[""pabA"", ""b3360"", ""ECK3348""]"	3490266.0	3490829.0	-	"[""EG10682_RNA""]"	False	True	1.0	TU0-6554[c]	
EG10686	parC	"[""parC"", ""b3019"", ""ECK3010""]"	3163715.0	3165973.0	-	"[""EG10686_RNA""]"	False	True	1.0	TU0-13830[c]	
EG10694	pepA	"[""pepA"", ""carP"", ""xerB"", ""b4260"", ""ECK4253""]"	4484440.0	4485951.0	-	"[""EG10694_RNA""]"	False	True	1.0	TU0-14175[c]	
EG10695	pepD	"[""pepD"", ""pepH"", ""b0237"", ""ECK0238""]"	254259.0	255716.0	-	"[""EG10695_RNA""]"	False	True	1.0	TU0-6442[c]	
EG10699	pfkA	"[""pfkA"", ""b3916"", ""ECK3908""]"	4107552.0	4108514.0	+	"[""EG10699_RNA""]"	False	True	1.0	TU0-14813[c]	
EG10700	pfkB	"[""pfkB"", ""b1723"", ""ECK1721""]"	1806370.0	1807299.0	+	"[""EG10700_RNA""]"	False	True	1.0	TU0-6408[c]	
EG10702	pgi	"[""pgi"", ""b4025"", ""ECK4017""]"	4233758.0	4235407.0	+	"[""EG10702_RNA""]"	False	True	1.0	TU0-45260[c]	
EG10711	yjdM	"[""yjdM"", ""phnA"", ""b4108"", ""ECK4101""]"	4326399.0	4326734.0	-	"[""EG10711_RNA""]"	False	True	1.0	TU0-14132[c]	
EG10712	yjdN	"[""yjdN"", ""phnB"", ""b4107"", ""ECK4100""]"	4325298.0	4325741.0	-	"[""EG10712_RNA""]"	False	True	1.0	TU0-14131[c]	
EG10729	phoE	"[""phoE"", ""ompE"", ""b0241"", ""ECK0242""]"	259045.0	260100.0	-	"[""EG10729_RNA""]"	False	True	1.0	TU00086[c]	
EG10734	pstS	"[""pstS"", ""R2pho"", ""T"", ""nmpA"", ""phoR2a"", ""phoS"", ""b3728"", ""ECK3721""]"	3910485.0	3911525.0	-	"[""EG10734_RNA""]"	False	True	1.0	TU0-14692[c]	
EG10737	pinE	"[""pinE"", ""pin"", ""b1158"", ""ECK1144""]"	1209685.0	1210239.0	+	"[""EG10737_RNA""]"	False	True	1.0	TU0-13153[c]	
EG10738	pldA	"[""pldA"", ""b3821"", ""ECK3815""]"	4004862.0	4005731.0	+	"[""EG10738_RNA""]"	False	True	1.0	TU0-14046[c]	
EG10741	tldE	"[""tldE"", ""mcb"", ""pmbA"", ""b4235"", ""ECK4230""]"	4457959.0	4459311.0	+	"[""EG10741_RNA""]"	False	True	1.0	TU0-14167[c]	
EG10743	pnp	"[""pnp"", ""bfl"", ""b3164"", ""ECK3152""]"	3309033.0	3311168.0	-	"[""EG10743_RNA""]"	False	True	1.0	TU0-6654[c]	
EG10746	polA	"[""polA"", ""resA"", ""b3863"", ""ECK3855""]"	4046966.0	4049752.0	+	"[""EG10746_RNA""]"	False	True	1.0	TU661[c]	
EG10747	polB	"[""polB"", ""dinA"", ""b0060"", ""ECK0061""]"	63429.0	65780.0	-	"[""EG10747_RNA""]"	False	True	1.0	TU0-7581[c]	
EG10748	mrcA	"[""mrcA"", ""ponA"", ""b3396"", ""ECK3383""]"	3522871.0	3525423.0	+	"[""EG10748_RNA""]"	False	True	1.0	TU0-8822[c]	
EG10755	ppa	"[""ppa"", ""b4226"", ""ECK4222""]"	4449122.0	4449652.0	-	"[""EG10755_RNA""]"	False	True	1.0	TU0-8492[c]	
EG10756	ppc	"[""ppc"", ""asp"", ""glu"", ""b3956"", ""ECK3947""]"	4150447.0	4153098.0	-	"[""EG10756_RNA""]"	False	True	1.0	TU0-6510[c]	
EG10759	ppsA	"[""ppsA"", ""pps"", ""b1702"", ""ECK1700""]"	1784734.0	1787112.0	-	"[""EG10759_RNA""]"	False	True	1.0	TU00162[c]	
EG10763	priA	"[""priA"", ""srgA"", ""b3935"", ""ECK3927""]"	4124612.0	4126810.0	-	"[""EG10763_RNA""]"	False	True	1.0	TU0-14087[c]	
EG10769	proC	"[""proC"", ""pro(3)"", ""Pro2"", ""pro3"", ""b0386"", ""ECK0381""]"	404835.0	405644.0	-	"[""EG10769_RNA""]"	False	True	1.0	TU0-8493[c]	
EG10770	proS	"[""proS"", ""drp"", ""drpA"", ""b0194"", ""ECK0194""]"	217057.0	218775.0	-	"[""EG10770_RNA""]"	False	True	1.0	TU0-6562[c]	
EG10771	proV	"[""proV"", ""osrA"", ""proU"", ""b2677"", ""ECK2671""]"	2804815.0	2806017.0	+	"[""EG10771_RNA""]"	False	True	1.0	TU0-198742[c]	
EG10772	proW	"[""proW"", ""osrA"", ""proU"", ""b2678"", ""ECK2672""]"	2806010.0	2807074.0	+	"[""EG10772_RNA""]"	False	True	1.0	TU0-198743[c]	
EG10773	proX	"[""proX"", ""osrA"", ""proU"", ""b2679"", ""ECK2673""]"	2807132.0	2808124.0	+	"[""EG10773_RNA""]"	False	True	1.0	TU0-198744[c]	
EG10787	ptsG	"[""ptsG"", ""umgC"", ""umg"", ""tgl"", ""CR"", ""car"", ""cat"", ""catB2"", ""glcA"", ""gptA"", ""b1101"", ""ECK1087""]"	1157869.0	1159302.0	+	"[""EG10787_RNA""]"	False	True	1.0	TU0-1141[c]	
EG10790	purA	"[""purA"", ""adeK"", ""b4177"", ""ECK4173""]"	4404687.0	4405985.0	+	"[""EG10790_RNA""]"	False	True	1.0	TU00094[c]	
EG10791	purC	"[""purC"", ""ade(g)"", ""ade"", ""b2476"", ""ECK2472""]"	2596905.0	2597618.0	-	"[""EG10791_RNA""]"	False	True	1.0	TU00055[c]	
EG10800	purR	"[""purR"", ""b1658"", ""ECK1654""]"	1737844.0	1738869.0	+	"[""EG10800_RNA""]"	False	True	1.0	TU00059[c]	
EG10801	putA	"[""putA"", ""putC"", ""poaA"", ""b1014"", ""ECK1005""]"	1074920.0	1078882.0	-	"[""EG10801_RNA""]"	False	True	1.0	TU355[c]	
EG10803	pykA	"[""pykA"", ""b1854"", ""ECK1855""]"	1937649.0	1939091.0	+	"[""EG10803_RNA""]"	False	True	1.0	TU0-13440[c]	
EG10804	pykF	"[""pykF"", ""b1676"", ""ECK1672""]"	1755698.0	1757110.0	+	"[""EG10804_RNA""]"	False	True	1.0	TU0-14630[c]	
EG10806	pyrC	"[""pyrC"", ""b1062"", ""ECK1047""]"	1121561.0	1122607.0	-	"[""EG10806_RNA""]"	False	True	1.0	TU00060[c]	
EG10813	racC	"[""racC"", ""sbcA"", ""b1351"", ""ECK1348""]"	1417488.0	1417763.0	-	"[""EG10813_RNA""]"	False	True	1.0	TU0-13227[c]	
EG10814	rbsA	"[""rbsA"", ""rbsT"", ""rbsP"", ""b3749"", ""ECK3743""]"	3933778.0	3935283.0	+	"[""EG10814_RNA""]"	False	True	1.0	EG10814_RNA[c]	
EG10815	rbsB	"[""rbsB"", ""prlB"", ""rbsP"", ""b3751"", ""ECK3745""]"	3936278.0	3937168.0	+	"[""EG10815_RNA""]"	False	True	1.0	EG10815_RNA[c]	
EG10816	rbsC	"[""rbsC"", ""rbsP"", ""rbsT"", ""b3750"", ""ECK3744""]"	3935288.0	3936253.0	+	"[""EG10816_RNA""]"	False	True	1.0	EG10816_RNA[c]	
EG10817	rbsD	"[""rbsD"", ""rbsP"", ""b3748"", ""ECK3742""]"	3933351.0	3933770.0	+	"[""EG10817_RNA""]"	False	True	1.0	EG10817_RNA[c]	
EG10818	rbsK	"[""rbsK"", ""b3752"", ""ECK3746""]"	3937294.0	3938223.0	+	"[""EG10818_RNA""]"	False	True	1.0	EG10818_RNA[c]	
EG10819	rbsR	"[""rbsR"", ""b3753"", ""ECK3747""]"	3938227.0	3939219.0	+	"[""EG10819_RNA""]"	False	True	1.0	EG10819_RNA[c]	
EG10820	rcsA	"[""rcsA"", ""cpsR"", ""b1951"", ""ECK1949""]"	2023968.0	2024591.0	+	"[""EG10820_RNA""]"	False	True	1.0	TU00486[c]	
EG10822	rcsC	"[""rcsC"", ""b2218"", ""ECK2211""]"	2317027.0	2319876.0	-	"[""EG10822_RNA""]"	False	True	1.0	TU00328[c]	
EG10825	recC	"[""recC"", ""b2822"", ""ECK2818""]"	2959060.0	2962428.0	-	"[""EG10825_RNA""]"	False	True	1.0	TU-8388[c]	
EG10829	recG	"[""recG"", ""radC"", ""spoV"", ""b3652"", ""ECK3642""]"	3825210.0	3827291.0	+	"[""EG10829_RNA""]"	False	True	1.0	TU0-42470[c]	
EG10831	recN	"[""recN"", ""radB"", ""b2616"", ""ECK2612""]"	2751795.0	2753456.0	+	"[""EG10831_RNA""]"	False	True	1.0	TU0-2[c]	
EG10833	recQ	"[""recQ"", ""b3822"", ""ECK3816""]"	4005864.0	4007693.0	+	"[""EG10833_RNA""]"	False	True	1.0	TU0-14047[c]	
EG10837	rep	"[""rep"", ""dasC"", ""mbrA"", ""mmrA"", ""b3778"", ""ECK3770""]"	3960677.0	3962698.0	+	"[""EG10837_RNA""]"	False	True	1.0	TU0-6511[c]	
EG10839	rfaH	"[""rfaH"", ""hlyT"", ""sfrB"", ""b3842"", ""ECK3834""]"	4024333.0	4024821.0	-	"[""EG10839_RNA""]"	False	True	1.0	TU0-8499[c]	
EG10844	rhlB	"[""rhlB"", ""mmrA"", ""b3780"", ""ECK3772""]"	3964365.0	3965630.0	-	"[""EG10844_RNA""]"	False	True	1.0	TU0-14037[c]	
EG10847	rhsB	"[""rhsB"", ""b3482"", ""ECK3466""]"	3619192.0	3623427.0	+	"[""EG10847_RNA""]"	False	True	1.0	TU0-13948[c]	
EG10856	rna	"[""rna"", ""rnsA"", ""b0611"", ""ECK0604""]"	644197.0	645003.0	-	"[""EG10856_RNA""]"	False	True	1.0	TU0-12997[c]	
EG10858	rnd	"[""rnd"", ""b1804"", ""ECK1802""]"	1886864.0	1887991.0	-	"[""EG10858_RNA""]"	False	True	1.0	TU0-14354[c]	
EG10859	rne	"[""rne"", ""smbB"", ""ams"", ""hmp1"", ""b1084"", ""ECK1069""]"	1141182.0	1144367.0	-	"[""EG10859_RNA""]"	False	True	1.0	TU-8407[c]	
EG10860	rnhA	"[""rnhA"", ""cer"", ""sin"", ""dasF"", ""herA"", ""rnh"", ""sdrA"", ""b0214"", ""ECK0214""]"	235535.0	236002.0	-	"[""EG10860_RNA""]"	False	True	1.0	TU0-6685[c]	
EG10863	rph	"[""rph"", ""b3643"", ""ECK3633""]"	3815863.0	3816549.0	-	"[""EG10863_RNA""]"	False	True	1.0	TU0-14696[c]	
EG10885	rplY	"[""rplY"", ""b2185"", ""ECK2179""]"	2282517.0	2282801.0	+	"[""EG10885_RNA""]"	False	True	1.0	TU0-13557[c]	
EG10889	rpmE	"[""rpmE"", ""b3936"", ""ECK3928""]"	4127013.0	4127225.0	+	"[""EG10889_RNA""]"	False	True	1.0	TU0-45156[c]	
EG10896	rpoD	"[""rpoD"", ""alt"", ""b3067"", ""ECK3057""]"	3213047.0	3214888.0	+	"[""EG10896_RNA""]"	False	True	1.0	TU0-14460[c]	
EG10897	rpoH	"[""rpoH"", ""fam"", ""hin"", ""htpR"", ""b3461"", ""ECK3445""]"	3599929.0	3600783.0	-	"[""EG10897_RNA""]"	False	True	1.0	TU0-45218[c]	
EG10901	rpsB	"[""rpsB"", ""b0169"", ""ECK0168""]"	189874.0	190599.0	+	"[""EG10901_RNA""]"	False	True	1.0	EG10901_RNA[c]	
EG10908	rpsI	"[""rpsI"", ""b3230"", ""ECK3219""]"	3377815.0	3378207.0	-	"[""EG10908_RNA""]"	False	True	1.0	TU0-42202[c]	
EG10919	rpsT	"[""rpsT"", ""supS"", ""sup(s20)"", ""supS20"", ""b0023"", ""ECK0024""]"	20815.0	21078.0	-	"[""EG10919_RNA""]"	False	True	1.0	TU0-7842[c]	
EG10921	ftnA	"[""ftnA"", ""ftn"", ""gen-165"", ""rsgA"", ""b1905"", ""ECK1904""]"	1988716.0	1989213.0	+	"[""EG10921_RNA""]"	False	True	1.0	TU0-13449[c]	
EG10922	coaA	"[""coaA"", ""panK"", ""rts"", ""ts-9"", ""b3974"", ""ECK3966""]"	4174076.0	4175026.0	-	"[""EG10922_RNA""]"	False	True	1.0	TU0-14228[c]	
EG10926	sbcB	"[""sbcB"", ""exoI"", ""rmuA"", ""cpeA"", ""xonA"", ""b2011"", ""ECK2005""]"	2082756.0	2084183.0	+	"[""EG10926_RNA""]"	False	True	1.0	TU0-6513[c]	
EG10929	sbp	"[""sbp"", ""b3917"", ""ECK3909""]"	4108834.0	4109823.0	+	"[""EG10929_RNA""]"	False	True	1.0	TU0-14080[c]	
EG10935	sdiA	"[""sdiA"", ""b1916"", ""ECK1915""]"	1996110.0	1996832.0	-	"[""EG10935_RNA""]"	False	True	1.0	TU0-13452[c]	
EG10944	serA	"[""serA"", ""b2913"", ""ECK2909""]"	3057178.0	3058410.0	-	"[""EG10944_RNA""]"	False	True	1.0	TU0-2342[c]	
EG10946	serC	"[""serC"", ""pdxC"", ""pdxF"", ""b0907"", ""ECK0898""]"	957653.0	958741.0	+	"[""EG10946_RNA""]"	False	True	1.0	TU0-42569[c]	
EG10947	serS	"[""serS"", ""b0893"", ""ECK0884""]"	939428.0	940720.0	+	"[""EG10947_RNA""]"	False	True	1.0	TU0-13080[c]	
EG10948	maeA	"[""maeA"", ""sfcA"", ""b1479"", ""ECK1473""]"	1553972.0	1555669.0	-	"[""EG10948_RNA""]"	False	True	1.0	TU0-13287[c]	
EG10952	bamE	"[""bamE"", ""smpA"", ""smqA"", ""b2617"", ""ECK2613""]"	2753605.0	2753946.0	+	"[""EG10952_RNA""]"	False	True	1.0	TU0-3423[c]	
EG10953	sodA	"[""sodA"", ""b3908"", ""ECK3901""]"	4100810.0	4101430.0	+	"[""EG10953_RNA""]"	False	True	1.0	TU00064[c]	
EG10954	sodB	"[""sodB"", ""b1656"", ""ECK1652""]"	1735378.0	1735959.0	+	"[""EG10954_RNA""]"	False	True	1.0	TU0-1681[c]	
EG10956	sohB	"[""sohB"", ""b1272"", ""ECK1266""]"	1329332.0	1330381.0	+	"[""EG10956_RNA""]"	False	True	1.0	TU0-45253[c]	
EG10957	soxR	"[""soxR"", ""marC"", ""b4063"", ""ECK4055""]"	4277469.0	4277933.0	+	"[""EG10957_RNA""]"	False	True	1.0	TU00456[c]	
EG10958	soxS	"[""soxS"", ""b4062"", ""ECK4054""]"	4277060.0	4277383.0	-	"[""EG10958_RNA""]"	False	True	1.0	TU00211[c]	
EG10960	speB	"[""speB"", ""b2937"", ""ECK2932""]"	3082877.0	3083797.0	-	"[""EG10960_RNA""]"	False	True	1.0	TU0-6625[c]	
EG10961	speC	"[""speC"", ""b2965"", ""ECK2960""]"	3107020.0	3109155.0	-	"[""EG10961_RNA""]"	False	True	1.0	TU00124[c]	
EG10962	speD	"[""speD"", ""b0120"", ""ECK0119""]"	134788.0	135582.0	-	"[""EG10962_RNA""]"	False	True	1.0	TU0-44215[c]	
EG10963	speE	"[""speE"", ""b0121"", ""ECK0120""]"	135598.0	136464.0	-	"[""EG10963_RNA""]"	False	True	1.0	TU0-44217[c]	
EG10965	gmk	"[""gmk"", ""spoR"", ""b3648"", ""ECK3638""]"	3821428.0	3822051.0	+	"[""EG10965_RNA""]"	False	True	1.0	TU0-14004[c]	
EG10968	sppA	"[""sppA"", ""b1766"", ""ECK1764""]"	1848837.0	1850693.0	+	"[""EG10968_RNA""]"	False	True	1.0	TU0-13391[c]	
EG10974	srlR	"[""srlR"", ""gutR"", ""b2707"", ""ECK2702""]"	2829047.0	2829820.0	+	"[""EG10974_RNA""]"	False	True	1.0	TU0-7042[c]	
EG10975	srmB	"[""srmB"", ""rbaB"", ""rhlA"", ""b2576"", ""ECK2574""]"	2712896.0	2714230.0	+	"[""EG10975_RNA""]"	False	True	1.0	TU0-8521[c]	
EG10976	ssb	"[""ssb"", ""exrB"", ""lexC"", ""b4059"", ""ECK4051""]"	4274125.0	4274661.0	+	"[""EG10976_RNA""]"	False	True	1.0	TU0-6563[c]	
EG10981	sucC	"[""sucC"", ""b0728"", ""ECK0716""]"	763014.0	764180.0	+	"[""EG10981_RNA""]"	False	True	1.0	EG10981_RNA[c]	
EG10982	sucD	"[""sucD"", ""b0729"", ""ECK0717""]"	764180.0	765049.0	+	"[""EG10982_RNA""]"	False	True	1.0	EG10982_RNA[c]	
EG10984	sulA	"[""sulA"", ""sfiA"", ""suf"", ""b0958"", ""ECK0949""]"	1020410.0	1020919.0	-	"[""EG10984_RNA""]"	False	True	1.0	TU00066[c]	
EG10992	tdcR	"[""tdcR"", ""b3119"", ""ECK3108""]"	3267380.0	3267598.0	+	"[""EG10992_RNA""]"	False	True	1.0	TU0-13870[c]	
EG10994	tdk	"[""tdk"", ""b1238"", ""ECK1233""]"	1293527.0	1294144.0	+	"[""EG10994_RNA""]"	False	True	1.0	TU0-8527[c]	
EG10995	tesB	"[""tesB"", ""b0452"", ""ECK0446""]"	474301.0	475161.0	-	"[""EG10995_RNA""]"	False	True	1.0	TU0-8528[c]	
EG10997	mnmE	"[""mnmE"", ""trmE"", ""thdF"", ""b3706"", ""ECK3699""]"	3886828.0	3888192.0	+	"[""EG10997_RNA""]"	False	True	1.0	TU0-14021[c]	
EG11002	thyA	"[""thyA"", ""b2827"", ""ECK2823""]"	2964361.0	2965155.0	-	"[""EG11002_RNA""]"	False	True	1.0	TU0-42616[c]	
EG11004	ptrB	"[""ptrB"", ""tlp"", ""b1845"", ""ECK1846""]"	1926779.0	1928839.0	-	"[""EG11004_RNA""]"	False	True	1.0	TU0-13435[c]	
EG11012	tonB	"[""tonB"", ""T1rec"", ""exbA"", ""b1252"", ""ECK1246""]"	1311089.0	1311808.0	+	"[""EG11012_RNA""]"	False	True	1.0	TU00167[c]	
EG11013	topA	"[""topA"", ""supX"", ""b1274"", ""ECK1268""]"	1331048.0	1333645.0	+	"[""EG11013_RNA""]"	False	True	1.0	TU0-2501[c]	
EG11015	tpiA	"[""tpiA"", ""tpi"", ""b3919"", ""ECK3911""]"	4110740.0	4111507.0	-	"[""EG11015_RNA""]"	False	True	1.0	TU0-14668[c]	
EG11016	tpr	"[""tpr"", ""b1229"", ""ECK1224""]"	1287087.0	1287176.0	-	"[""EG11016_RNA""]"	False	True	1.0	EG11016_RNA[c]	
EG11018	trg	"[""trg"", ""b1421"", ""ECK1415""]"	1492470.0	1494110.0	+	"[""EG11018_RNA""]"	False	True	1.0	TU0-14627[c]	
EG11019	trkA	"[""trkA"", ""b3290"", ""ECK3276""]"	3436518.0	3437894.0	+	"[""EG11019_RNA""]"	False	True	1.0	TU0-13908[c]	
EG11029	trpR	"[""trpR"", ""rtrY"", ""b4393"", ""ECK4385""]"	4632760.0	4633086.0	+	"[""EG11029_RNA""]"	False	True	1.0	TU00220[c]	
EG11030	trpS	"[""trpS"", ""b3384"", ""ECK3371""]"	3512634.0	3513638.0	-	"[""EG11030_RNA""]"	False	True	1.0	TU0-8862[c]	
EG11032	trxB	"[""trxB"", ""trxR"", ""b0888"", ""ECK0879""]"	931085.0	932050.0	-	"[""EG11032_RNA""]"	False	True	1.0	TU0-13078[c]	
EG11033	tsf	"[""tsf"", ""b0170"", ""ECK0169""]"	190857.0	191708.0	+	"[""EG11033_RNA""]"	False	True	1.0	EG11033_RNA[c]	
EG11034	tsr	"[""tsr"", ""cheD"", ""b4355"", ""ECK4345""]"	4591657.0	4593312.0	+	"[""EG11034_RNA""]"	False	True	1.0	TU0-1541[c]	
EG11036	tufA	"[""tufA"", ""pulT"", ""kirT"", ""b3339"", ""ECK3326""]"	3470145.0	3471329.0	-	"[""EG11036_RNA""]"	False	True	1.0	TU0-14519[c]	
